"GEOID","census_tract","borough","total_population","never_married","now_married","divorced"
36047111000,"Census Tract 1110, Kings County, New York"," Kings County",3400,0.669879518072289,0.210843373493976,0.0759036144578313
36047111600,"Census Tract 1116, Kings County, New York"," Kings County",3739,0.520721412125863,0.313507290867229,0.0775134305448964
36047111800,"Census Tract 1118, Kings County, New York"," Kings County",2986,0.570860927152318,0.345695364238411,0.0490066225165563
36047112000,"Census Tract 1120, Kings County, New York"," Kings County",3221,0.532188841201717,0.296527506827936,0.105345298478346
36047112200,"Census Tract 1122, Kings County, New York"," Kings County",3755,0.574564459930314,0.278048780487805,0.0982578397212544
36047112400,"Census Tract 1124, Kings County, New York"," Kings County",3399,0.553062000760746,0.284899201217193,0.100038037276531
36047112600,"Census Tract 1126, Kings County, New York"," Kings County",3826,0.53625081645983,0.33115610711953,0.113977792292619
36047112800,"Census Tract 1128, Kings County, New York"," Kings County",3829,0.506316489361702,0.367021276595745,0.0811170212765957
36047113000,"Census Tract 1130, Kings County, New York"," Kings County",4386,0.560921010553246,0.263191557403262,0.109689798528941
36047113200,"Census Tract 1132, Kings County, New York"," Kings County",1917,0.561553653719552,0.315997366688611,0.0664911125740619
36047113400,"Census Tract 1134, Kings County, New York"," Kings County",3107,0.615177368657387,0.278850471486304,0.0754378087112708
36047114201,"Census Tract 1142.01, Kings County, New York"," Kings County",1748,0.359913793103448,0.514367816091954,0.0876436781609195
36047114202,"Census Tract 1142.02, Kings County, New York"," Kings County",2656,0.46656976744186,0.407461240310078,0.110949612403101
36047114400,"Census Tract 1144, Kings County, New York"," Kings County",2587,0.555191256830601,0.327322404371585,0.0978142076502732
36047114600,"Census Tract 1146, Kings County, New York"," Kings County",3119,0.459991442019683,0.42533162173727,0.0569105691056911
36047115000,"Census Tract 1150, Kings County, New York"," Kings County",2776,0.605360443622921,0.293900184842884,0.0549907578558226
36047115200,"Census Tract 1152, Kings County, New York"," Kings County",3213,0.538907284768212,0.333609271523179,0.100579470198675
36047115600,"Census Tract 1156, Kings County, New York"," Kings County",4154,0.64011609158336,0.247662044501774,0.0767494356659142
36047115800,"Census Tract 1158, Kings County, New York"," Kings County",2938,0.565468814539447,0.323833126807105,0.0578273440726972
36047116000,"Census Tract 1160, Kings County, New York"," Kings County",2139,0.518371961560203,0.310910118711136,0.123233465234596
36047116200,"Census Tract 1162, Kings County, New York"," Kings County",2073,0.567328918322296,0.306291390728477,0.098233995584989
36047116400,"Census Tract 1164, Kings County, New York"," Kings County",3104,0.507139942880457,0.344349245206038,0.103631170950632
36047116600,"Census Tract 1166, Kings County, New York"," Kings County",2865,0.549604098742431,0.325570563577084,0.0773171867722403
36047116800,"Census Tract 1168, Kings County, New York"," Kings County",1579,0.572481572481572,0.327600327600328,0.0737100737100737
36047117000,"Census Tract 1170, Kings County, New York"," Kings County",1606,0.492822966507177,0.39792663476874,0.0813397129186603
36047117201,"Census Tract 1172.01, Kings County, New York"," Kings County",2536,0.40316004077472,0.483690112130479,0.0749235474006116
36047117202,"Census Tract 1172.02, Kings County, New York"," Kings County",3121,0.468217054263566,0.427519379844961,0.0492248062015504
36047117400,"Census Tract 1174, Kings County, New York"," Kings County",4268,0.4674150296227,0.467103211724353,0.0339881509198628
36047117601,"Census Tract 1176.01, Kings County, New York"," Kings County",3037,0.475063398140321,0.398140321217244,0.0908706677937447
36047117602,"Census Tract 1176.02, Kings County, New York"," Kings County",2800,0.508891928864569,0.374829001367989,0.0706794345645235
36047117800,"Census Tract 1178, Kings County, New York"," Kings County",1665,0.479120879120879,0.378754578754579,0.0805860805860806
36047118000,"Census Tract 1180, Kings County, New York"," Kings County",0,NA,NA,NA
36047118201,"Census Tract 1182.01, Kings County, New York"," Kings County",3054,0.484215017064846,0.395904436860068,0.0665529010238908
36047118202,"Census Tract 1182.02, Kings County, New York"," Kings County",2765,0.451438848920863,0.45818345323741,0.0341726618705036
36047118400,"Census Tract 1184, Kings County, New York"," Kings County",5428,0.490395741726452,0.403841703309419,0.0374913214533673
36047118600,"Census Tract 1186, Kings County, New York"," Kings County",2790,0.444015444015444,0.46476833976834,0.0738416988416988
36047118800,"Census Tract 1188, Kings County, New York"," Kings County",4519,0.53306342780027,0.387314439946019,0.0307692307692308
36047119000,"Census Tract 1190, Kings County, New York"," Kings County",2611,0.510831234256927,0.398488664987406,0.0544080604534005
36047119200,"Census Tract 1192, Kings County, New York"," Kings County",3231,0.441977377461248,0.3841642228739,0.102220360284876
36047119400,"Census Tract 1194, Kings County, New York"," Kings County",3626,0.535930408472012,0.367246596066566,0.052571860816944
36047119600,"Census Tract 1196, Kings County, New York"," Kings County",4864,0.424315619967794,0.46833064949007,0.0679012345679012
36047119800,"Census Tract 1198, Kings County, New York"," Kings County",3538,0.593572009764036,0.261187957689178,0.105370219690806
36047120000,"Census Tract 1200, Kings County, New York"," Kings County",2230,0.517424689899587,0.392203189604253,0.0537507383343178
36047120200,"Census Tract 1202, Kings County, New York"," Kings County",2057,0.405338299193048,0.556176288019863,0.0111731843575419
36047120800,"Census Tract 1208, Kings County, New York"," Kings County",8566,0.489705228854984,0.322618871278329,0.0942082654421567
36047121000,"Census Tract 1210, Kings County, New York"," Kings County",4258,0.655142103721067,0.215939056548491,0.0958101377087606
36047121400,"Census Tract 1214, Kings County, New York"," Kings County",4465,0.637908496732026,0.255555555555556,0.0617647058823529
36047122000,"Census Tract 1220, Kings County, New York"," Kings County",5573,0.476678876678877,0.38949938949939,0.0671550671550672
36047123700,"Census Tract 1237, Kings County, New York"," Kings County",6522,0.382589142306457,0.594924510118856,0.0106007067137809
36047150200,"Census Tract 1502, Kings County, New York"," Kings County",2946,0.367222448149654,0.551443676291175,0.0341602277348516
36047152200,"Census Tract 1522, Kings County, New York"," Kings County",3755,0.415889353489868,0.449983917658411,0.080090061112898
36047990100,"Census Tract 9901, Kings County, New York"," Kings County",0,NA,NA,NA
36061000100,"Census Tract 1, New York County, New York"," New York County",0,NA,NA,NA
36061000201,"Census Tract 2.01, New York County, New York"," New York County",2791,0.427521437321356,0.372805226623111,0.0718660677827685
36061000202,"Census Tract 2.02, New York County, New York"," New York County",7768,0.39823949005919,0.44012748520261,0.0881772651388678
36061000500,"Census Tract 5, New York County, New York"," New York County",0,NA,NA,NA
36061000600,"Census Tract 6, New York County, New York"," New York County",12554,0.378870673952641,0.475218099894545,0.0649985619787173
36061000700,"Census Tract 7, New York County, New York"," New York County",8794,0.619751848602582,0.325855370347161,0.0318335631031458
36061000800,"Census Tract 8, New York County, New York"," New York County",9465,0.293519846963176,0.539813486370158,0.0763988522238164
36061000900,"Census Tract 9, New York County, New York"," New York County",1626,0.430714285714286,0.493571428571429,0.05
36061001001,"Census Tract 10.01, New York County, New York"," New York County",1528,0.333846153846154,0.483846153846154,0.103076923076923
36061001002,"Census Tract 10.02, New York County, New York"," New York County",6051,0.550838892257934,0.279361229027694,0.0893470790378007
36061001200,"Census Tract 12, New York County, New York"," New York County",3755,0.321881770349737,0.403899721448468,0.112349117920149
36061001300,"Census Tract 13, New York County, New York"," New York County",4374,0.629666750187923,0.312703583061889,0.0576296667501879
36061001401,"Census Tract 14.01, New York County, New York"," New York County",3155,0.349587665830047,0.463965579060595,0.0813911796342775
36061001402,"Census Tract 14.02, New York County, New York"," New York County",2932,0.445003594536305,0.3705966930266,0.10352264557872
36061001501,"Census Tract 15.01, New York County, New York"," New York County",6502,0.432628797886394,0.368725231175694,0.0952774108322325
36061001502,"Census Tract 15.02, New York County, New York"," New York County",7378,0.69227386013781,0.279577774519865,0.0281483653423252
36061001600,"Census Tract 16, New York County, New York"," New York County",7550,0.388417222559127,0.464372346876895,0.0614008489993936
36061001800,"Census Tract 18, New York County, New York"," New York County",8326,0.55357373659041,0.341088277109991,0.0685020033604756
36061002000,"Census Tract 20, New York County, New York"," New York County",4864,0.51399430740038,0.27253320683112,0.105313092979127
36061002100,"Census Tract 21, New York County, New York"," New York County",6735,0.355714547789396,0.585030269675289,0.0475142175747569
36061002201,"Census Tract 22.01, New York County, New York"," New York County",6861,0.535266457680251,0.338557993730408,0.0570532915360502
36061002202,"Census Tract 22.02, New York County, New York"," New York County",2019,0.540161725067385,0.319676549865229,0.118059299191375
36061002400,"Census Tract 24, New York County, New York"," New York County",5557,0.49929648241206,0.321407035175879,0.126030150753769
36061002500,"Census Tract 25, New York County, New York"," New York County",5137,0.409679618268575,0.349011588275392,0.102931152010907
36061002601,"Census Tract 26.01, New York County, New York"," New York County",4087,0.522964215271908,0.321217244294167,0.10989010989011
36061002602,"Census Tract 26.02, New York County, New York"," New York County",4266,0.455350366810018,0.387553756640526,0.106248418922337
36061002700,"Census Tract 27, New York County, New York"," New York County",1343,0.343933054393305,0.454393305439331,0.0903765690376569
36061002800,"Census Tract 28, New York County, New York"," New York County",7240,0.550715319080534,0.239832824304774,0.122166854203504
36061002900,"Census Tract 29, New York County, New York"," New York County",6050,0.355321804243181,0.436263148511321,0.0805847744696024
36061003001,"Census Tract 30.01, New York County, New York"," New York County",4216,0.733448190991878,0.207974403150381,0.0585774058577406
36061003002,"Census Tract 30.02, New York County, New York"," New York County",2831,0.580822924320353,0.195811903012491,0.141807494489346
36061003100,"Census Tract 31, New York County, New York"," New York County",2673,0.72593476531424,0.244630071599045,0.0198886237072395
36061003200,"Census Tract 32, New York County, New York"," New York County",7871,0.647711887354454,0.235580828594638,0.0743298131600325
36061003300,"Census Tract 33, New York County, New York"," New York County",5005,0.36569895096365,0.559892656745548,0.0614784093681386
36061003400,"Census Tract 34, New York County, New York"," New York County",6476,0.646220371556694,0.254644458680333,0.0671044202434337
36061003601,"Census Tract 36.01, New York County, New York"," New York County",3238,0.508882309400444,0.301628423390081,0.145447816432272
36061003602,"Census Tract 36.02, New York County, New York"," New York County",3140,0.600674536256324,0.292074198988196,0.0543001686340641
36061003700,"Census Tract 37, New York County, New York"," New York County",2666,0.575096277278562,0.292255027813436,0.0658964484381686
36061003800,"Census Tract 38, New York County, New York"," New York County",8614,0.691680652121793,0.202469431790937,0.0701270678494366
36061003900,"Census Tract 39, New York County, New York"," New York County",5216,0.329825400621861,0.537431236546281,0.0877780435302559
36061004000,"Census Tract 40, New York County, New York"," New York County",8947,0.753450075379798,0.167111214194596,0.0686536008349762
36061004100,"Census Tract 41, New York County, New York"," New York County",7897,0.556901059584423,0.320214669051878,0.0366038255125912
36061004200,"Census Tract 42, New York County, New York"," New York County",5338,0.770800627943485,0.183869701726845,0.0416012558869702
36061004300,"Census Tract 43, New York County, New York"," New York County",4288,0.539012345679012,0.351851851851852,0.0871604938271605
36061004400,"Census Tract 44, New York County, New York"," New York County",16200,0.581998823452513,0.304006797829924,0.0694163017190666
36061004500,"Census Tract 45, New York County, New York"," New York County",984,0.402628434886499,0.491039426523298,0.0943847072879331
36061004700,"Census Tract 47, New York County, New York"," New York County",2360,0.547515677761698,0.378195851423058,0.0646406174626146
36061004800,"Census Tract 48, New York County, New York"," New York County",7325,0.685912581216775,0.239072652096869,0.0416420555227407
36061004900,"Census Tract 49, New York County, New York"," New York County",4388,0.573803026544282,0.328454477797073,0.0580501116348301
36061005000,"Census Tract 50, New York County, New York"," New York County",4998,0.591603053435115,0.320610687022901,0.0515267175572519
36061005200,"Census Tract 52, New York County, New York"," New York County",3726,0.574382716049383,0.379320987654321,0.0441358024691358
36061005400,"Census Tract 54, New York County, New York"," New York County",4581,0.514328063241107,0.358942687747036,0.110918972332016
36061005501,"Census Tract 55.01, New York County, New York"," New York County",4747,0.480958083832335,0.455089820359281,0.0287425149700599
36061005502,"Census Tract 55.02, New York County, New York"," New York County",2278,0.543087121212121,0.338068181818182,0.101799242424242
36061005600,"Census Tract 56, New York County, New York"," New York County",2963,0.544802867383513,0.339068100358423,0.0777777777777778
36061005700,"Census Tract 57, New York County, New York"," New York County",2899,0.439072327044025,0.431996855345912,0.050314465408805
36061005800,"Census Tract 58, New York County, New York"," New York County",3206,0.572956191790272,0.380476026215937,0.0420834770610555
36061005900,"Census Tract 59, New York County, New York"," New York County",5604,0.490469899981128,0.412341951311568,0.0562370258539347
36061006000,"Census Tract 60, New York County, New York"," New York County",5063,0.4000900090009,0.462196219621962,0.0562556255625563
36061006100,"Census Tract 61, New York County, New York"," New York County",5032,0.681808578068878,0.232410733150222,0.0443693217832242
36061006200,"Census Tract 62, New York County, New York"," New York County",4536,0.632760267430755,0.236150907354346,0.0747373447946514
36061006300,"Census Tract 63, New York County, New York"," New York County",6330,0.482770933761828,0.362970898053919,0.0880199964292091
36061006400,"Census Tract 64, New York County, New York"," New York County",8012,0.626196407499672,0.285695555264193,0.064769896420611
36061006500,"Census Tract 65, New York County, New York"," New York County",6264,0.710735586481113,0.225811795891319,0.0526838966202783
36061006600,"Census Tract 66, New York County, New York"," New York County",11252,0.599569850425262,0.340013686577378,0.0407664483331704
36061006700,"Census Tract 67, New York County, New York"," New York County",5011,0.69752308984047,0.182199832073887,0.0934089000839631
36061006800,"Census Tract 68, New York County, New York"," New York County",7413,0.765981413686286,0.157983666572796,0.0418192058575049
36061006900,"Census Tract 69, New York County, New York"," New York County",2604,0.552542372881356,0.377542372881356,0.0597457627118644
36061007000,"Census Tract 70, New York County, New York"," New York County",8131,0.652435043739392,0.286852069460765,0.0475257866562214
36061007100,"Census Tract 71, New York County, New York"," New York County",6115,0.603327045103756,0.275424455496484,0.0975818898988167
36061007200,"Census Tract 72, New York County, New York"," New York County",7640,0.617559734200481,0.312314435176021,0.0496253357839672
36061007300,"Census Tract 73, New York County, New York"," New York County",5677,0.646395563770795,0.298521256931608,0.0393715341959335
36061007400,"Census Tract 74, New York County, New York"," New York County",3752,0.653921295004186,0.283003070053028,0.0521909014792074
36061007500,"Census Tract 75, New York County, New York"," New York County",4358,0.547486033519553,0.34128999492128,0.0868461147790757
36061007600,"Census Tract 76, New York County, New York"," New York County",1912,0.664813785436353,0.277376320177877,0.0339077265147304
36061007700,"Census Tract 77, New York County, New York"," New York County",5599,0.694663660278091,0.242014280345735,0.0366403607666291
36061007800,"Census Tract 78, New York County, New York"," New York County",8032,0.585065022120928,0.274835768869822,0.0939804263306073
36061007900,"Census Tract 79, New York County, New York"," New York County",4101,0.385528859431096,0.457332228666114,0.131455399061033
36061008000,"Census Tract 80, New York County, New York"," New York County",5045,0.480985306828003,0.345289541918755,0.12618841832325
36061008100,"Census Tract 81, New York County, New York"," New York County",8957,0.470748636588994,0.408527516113039,0.0897372335151215
36061008200,"Census Tract 82, New York County, New York"," New York County",3060,0.404427266338721,0.4353478566409,0.130007027406887
36061008300,"Census Tract 83, New York County, New York"," New York County",3929,0.67342799188641,0.216169226311214,0.081425673717763
36061008400,"Census Tract 84, New York County, New York"," New York County",2054,0.654219948849105,0.255754475703325,0.0797953964194373
36061008601,"Census Tract 86.01, New York County, New York"," New York County",2807,0.491192954363491,0.424739791833467,0.0452361889511609
36061008602,"Census Tract 86.02, New York County, New York"," New York County",0,NA,NA,NA
36061008603,"Census Tract 86.03, New York County, New York"," New York County",4272,0.275844930417495,0.5360337972167,0.11779324055666
36061008700,"Census Tract 87, New York County, New York"," New York County",7159,0.582818294190358,0.353059332509271,0.0536155747836836
36061008800,"Census Tract 88, New York County, New York"," New York County",6781,0.522303068649162,0.363176210060108,0.0882632078456185
36061008900,"Census Tract 89, New York County, New York"," New York County",5531,0.645180844615074,0.243483532026672,0.0747625782986462
36061009000,"Census Tract 90, New York County, New York"," New York County",7306,0.562016656751933,0.373884592504462,0.0423854848304581
36061009100,"Census Tract 91, New York County, New York"," New York County",6665,0.524157660521297,0.338842975206612,0.125079465988557
36061009200,"Census Tract 92, New York County, New York"," New York County",1717,0.600121728545344,0.271454656116859,0.0979914790018259
36061009300,"Census Tract 93, New York County, New York"," New York County",10650,0.525977749741943,0.344305539626104,0.0970294758573231
36061009400,"Census Tract 94, New York County, New York"," New York County",15,0.2,0.533333333333333,0.266666666666667
36061009500,"Census Tract 95, New York County, New York"," New York County",3299,0.652881797460111,0.304786714425269,0.0394008466297623
36061009600,"Census Tract 96, New York County, New York"," New York County",149,0.348993288590604,0.590604026845638,0.0604026845637584
36061009700,"Census Tract 97, New York County, New York"," New York County",5163,0.448755799240827,0.377056094474905,0.104386334879798
36061009800,"Census Tract 98, New York County, New York"," New York County",7654,0.544136280444882,0.345910178797691,0.0688441503590032
36061009900,"Census Tract 99, New York County, New York"," New York County",4938,0.664069081718618,0.265796124684077,0.0625526537489469
36061010000,"Census Tract 100, New York County, New York"," New York County",1683,0.638471177944862,0.278195488721804,0.0582706766917293
36061010100,"Census Tract 101, New York County, New York"," New York County",1259,0.52241238793806,0.319478402607987,0.141809290953545
36061010200,"Census Tract 102, New York County, New York"," New York County",258,0.161016949152542,0.838983050847458,0
36061010300,"Census Tract 103, New York County, New York"," New York County",1841,0.654575892857143,0.260044642857143,0.0541294642857143
36061010400,"Census Tract 104, New York County, New York"," New York County",982,0.436227224008574,0.360128617363344,0.123258306538049
36061010601,"Census Tract 106.01, New York County, New York"," New York County",7259,0.256482861400894,0.516691505216095,0.11833084947839
36061010602,"Census Tract 106.02, New York County, New York"," New York County",4482,0.334550195567145,0.565580182529335,0.063102998696219
36061010800,"Census Tract 108, New York County, New York"," New York County",9116,0.442439024390244,0.434268292682927,0.0967073170731707
36061010900,"Census Tract 109, New York County, New York"," New York County",186,0.460227272727273,0.289772727272727,0.25
36061011000,"Census Tract 110, New York County, New York"," New York County",7456,0.484450483091787,0.407457729468599,0.0698973429951691
36061011100,"Census Tract 111, New York County, New York"," New York County",4680,0.683550185873606,0.211663568773234,0.0731877323420074
36061011201,"Census Tract 112.01, New York County, New York"," New York County",792,0.409857328145266,0.339818417639429,0.166018158236057
36061011202,"Census Tract 112.02, New York County, New York"," New York County",287,0.383211678832117,0.467153284671533,0.0948905109489051
36061011203,"Census Tract 112.03, New York County, New York"," New York County",1166,0.505671077504726,0.370510396975425,0.0699432892249527
36061011300,"Census Tract 113, New York County, New York"," New York County",126,0.928571428571429,0.0714285714285714,0
36061011401,"Census Tract 114.01, New York County, New York"," New York County",1276,0.2223291626564,0.614051973051011,0.080846968238691
36061011402,"Census Tract 114.02, New York County, New York"," New York County",2345,0.364831953239162,0.480272771553824,0.105211885046274
36061011500,"Census Tract 115, New York County, New York"," New York County",3035,0.619229434224228,0.318292259632072,0.0576188823325234
36061011600,"Census Tract 116, New York County, New York"," New York County",3076,0.555956678700361,0.34043321299639,0.0736462093862816
36061011700,"Census Tract 117, New York County, New York"," New York County",3870,0.599829593865379,0.270661743822778,0.110195967054814
36061011800,"Census Tract 118, New York County, New York"," New York County",9296,0.388362652232747,0.492680526510026,0.0544962480009841
36061011900,"Census Tract 119, New York County, New York"," New York County",1068,0.598314606741573,0.0533707865168539,0.277153558052434
36061012000,"Census Tract 120, New York County, New York"," New York County",3158,0.267915016204537,0.592005761613252,0.0734605689593086
36061012100,"Census Tract 121, New York County, New York"," New York County",8192,0.666288880493641,0.212693615413676,0.0800906686815263
36061012200,"Census Tract 122, New York County, New York"," New York County",3126,0.178092129125861,0.580703663402249,0.113891911498005
36061012400,"Census Tract 124, New York County, New York"," New York County",10402,0.419211419211419,0.415701415701416,0.0983970983970984
36061012500,"Census Tract 125, New York County, New York"," New York County",2483,0.585119798234552,0.317780580075662,0.092896174863388
36061012600,"Census Tract 126, New York County, New York"," New York County",12427,0.370635969050764,0.452538214757501,0.124740517078694
36061012700,"Census Tract 127, New York County, New York"," New York County",6974,0.639012786202795,0.232976509069283,0.104222420457924
36061012800,"Census Tract 128, New York County, New York"," New York County",6226,0.190697674418605,0.619186046511628,0.100387596899225
36061012900,"Census Tract 129, New York County, New York"," New York County",5755,0.702440842183715,0.229923607229365,0.0395006521334079
36061013000,"Census Tract 130, New York County, New York"," New York County",3277,0.204553415061296,0.61646234676007,0.0935201401050788
36061013100,"Census Tract 131, New York County, New York"," New York County",2775,0.515209125475285,0.309125475285171,0.0840304182509506
36061013200,"Census Tract 132, New York County, New York"," New York County",10095,0.512905360688286,0.352305316567395,0.0922126626957865
36061013300,"Census Tract 133, New York County, New York"," New York County",4858,0.550539956803456,0.287257019438445,0.0915766738660907
36061013400,"Census Tract 134, New York County, New York"," New York County",11688,0.45166250240246,0.400826446280992,0.12396694214876
36061013500,"Census Tract 135, New York County, New York"," New York County",6384,0.538906861910438,0.276008854077984,0.1116975991827
36061013600,"Census Tract 136, New York County, New York"," New York County",15880,0.338834672789897,0.497345005740528,0.0945034443168772
36061013700,"Census Tract 137, New York County, New York"," New York County",6698,0.45484508899143,0.418754119973632,0.0735003295978906
36061013800,"Census Tract 138, New York County, New York"," New York County",13162,0.506443514644351,0.404686192468619,0.0576569037656904
36061013900,"Census Tract 139, New York County, New York"," New York County",8252,0.565948770230661,0.264942016057092,0.133554224544412
36061014000,"Census Tract 140, New York County, New York"," New York County",7671,0.345188606620477,0.561816782140108,0.062509622786759
36061014200,"Census Tract 142, New York County, New York"," New York County",4467,0.218489583333333,0.617708333333333,0.0880208333333333
36061014300,"Census Tract 143, New York County, New York"," New York County",5,0.75,0.25,0
36061014401,"Census Tract 144.01, New York County, New York"," New York County",5228,0.33820004358248,0.506210503377642,0.113532359991283
36061014402,"Census Tract 144.02, New York County, New York"," New York County",7675,0.370861961274204,0.5026545908807,0.0740162398500937
36061014500,"Census Tract 145, New York County, New York"," New York County",5195,0.428479794740218,0.475518494761599,0.0784691041265769
36061014601,"Census Tract 146.01, New York County, New York"," New York County",4463,0.535376756066411,0.397956577266922,0.0551724137931034
36061014602,"Census Tract 146.02, New York County, New York"," New York County",7748,0.503643377625375,0.363051864552079,0.0917273896270896
36061014700,"Census Tract 147, New York County, New York"," New York County",3161,0.334220532319392,0.601901140684411,0.0326996197718631
36061014801,"Census Tract 148.01, New York County, New York"," New York County",3081,0.316410861865407,0.59228650137741,0.0653286107831562
36061014802,"Census Tract 148.02, New York County, New York"," New York County",6751,0.411140583554377,0.461361626878868,0.0924845269672856
36061014900,"Census Tract 149, New York County, New York"," New York County",5934,0.359794403198172,0.511517228250523,0.0801446792309157
36061015001,"Census Tract 150.01, New York County, New York"," New York County",1952,0.202598936798582,0.538688718251624,0.150029533372711
36061015002,"Census Tract 150.02, New York County, New York"," New York County",5171,0.195296287756514,0.654369379755591,0.0703251095227116
36061015100,"Census Tract 151, New York County, New York"," New York County",7481,0.461857252494244,0.312663085188028,0.151650038372985
36061015200,"Census Tract 152, New York County, New York"," New York County",7574,0.369291338582677,0.417322834645669,0.139527559055118
36061015300,"Census Tract 153, New York County, New York"," New York County",9358,0.379345866597991,0.498068503734226,0.0723667267576616
36061015400,"Census Tract 154, New York County, New York"," New York County",14693,0.414567996900426,0.408988764044944,0.096396745447501
36061015500,"Census Tract 155, New York County, New York"," New York County",10151,0.334276952111347,0.49103562160887,0.112880396319887
36061015601,"Census Tract 156.01, New York County, New York"," New York County",5408,0.528976818545164,0.371302957633893,0.0667466027178257
36061015602,"Census Tract 156.02, New York County, New York"," New York County",2217,0.522233712512927,0.352637021716649,0.0656670113753878
36061015700,"Census Tract 157, New York County, New York"," New York County",9521,0.471356311022233,0.377837901423362,0.103987766145159
36061015801,"Census Tract 158.01, New York County, New York"," New York County",5799,0.382359059704597,0.499271895152902,0.081547742874974
36061015802,"Census Tract 158.02, New York County, New York"," New York County",4808,0.582722273143905,0.325389550870761,0.0843263061411549
36061015900,"Census Tract 159, New York County, New York"," New York County",9120,0.44688913335778,0.431365358758098,0.09668744652243
36061016001,"Census Tract 160.01, New York County, New York"," New York County",3861,0.218759836323576,0.659427132514951,0.0862448851117406
36061016002,"Census Tract 160.02, New York County, New York"," New York County",3562,0.488554610856769,0.406147809025507,0.0729234793982995
36061016100,"Census Tract 161, New York County, New York"," New York County",6189,0.498444078345232,0.38623466959546,0.0820062236866191
36061016200,"Census Tract 162, New York County, New York"," New York County",9195,0.524486783845431,0.257614383469744,0.0986180061720113
36061016300,"Census Tract 163, New York County, New York"," New York County",7101,0.423824959481361,0.446029173419773,0.0679092382495948
36061016400,"Census Tract 164, New York County, New York"," New York County",6901,0.494914065240267,0.300771659066994,0.128025254296738
36061016500,"Census Tract 165, New York County, New York"," New York County",6760,0.396599106836139,0.467021642047406,0.101855032634833
36061016600,"Census Tract 166, New York County, New York"," New York County",7313,0.593430771648593,0.296401068678296,0.0738645293100739
36061016700,"Census Tract 167, New York County, New York"," New York County",6468,0.304663400471784,0.549446561422609,0.118671747414262
36061016800,"Census Tract 168, New York County, New York"," New York County",4693,0.560369136118944,0.256600871571392,0.0979236093309408
36061016900,"Census Tract 169, New York County, New York"," New York County",7864,0.427947598253275,0.45264267429604,0.0947146514079205
36061017000,"Census Tract 170, New York County, New York"," New York County",7824,0.537979193387488,0.297563061137238,0.102465441071683
36061017100,"Census Tract 171, New York County, New York"," New York County",9135,0.432709937660433,0.437966018824105,0.0994988387727662
36061017200,"Census Tract 172, New York County, New York"," New York County",5655,0.572775991425509,0.296677384780279,0.0919614147909968
36061017300,"Census Tract 173, New York County, New York"," New York County",8486,0.375879805089334,0.5,0.0818895506226313
36061017401,"Census Tract 174.01, New York County, New York"," New York County",4127,0.541894852135816,0.269167579408543,0.0878970427163198
36061017402,"Census Tract 174.02, New York County, New York"," New York County",2309,0.606608156943727,0.236964377903975,0.102219927723283
36061017500,"Census Tract 175, New York County, New York"," New York County",10840,0.318824194460147,0.526738270209158,0.0908988128886376
36061017700,"Census Tract 177, New York County, New York"," New York County",9522,0.46649855907781,0.350624399615754,0.143251681075889
36061017800,"Census Tract 178, New York County, New York"," New York County",3825,0.60968137254902,0.316789215686274,0.0585171568627451
36061017900,"Census Tract 179, New York County, New York"," New York County",9064,0.463974358974359,0.433205128205128,0.0561538461538462
36061018000,"Census Tract 180, New York County, New York"," New York County",8275,0.630224106602059,0.257722592368262,0.0693519079345851
36061018100,"Census Tract 181, New York County, New York"," New York County",9008,0.400051619563815,0.420183249451542,0.111885404568331
36061018200,"Census Tract 182, New York County, New York"," New York County",7206,0.611824324324324,0.227702702702703,0.0939189189189189
36061018300,"Census Tract 183, New York County, New York"," New York County",8232,0.443115400299035,0.418512980834579,0.0925649041728966
36061018400,"Census Tract 184, New York County, New York"," New York County",7796,0.551964923676518,0.275901266645015,0.120980837934394
36061018500,"Census Tract 185, New York County, New York"," New York County",5174,0.427071699798973,0.413446504355595,0.0913558186285459
36061018600,"Census Tract 186, New York County, New York"," New York County",7310,0.595165622202328,0.262488809310654,0.0855863921217547
36061018700,"Census Tract 187, New York County, New York"," New York County",8310,0.44057490326147,0.432421227197347,0.106965174129353
36061018800,"Census Tract 188, New York County, New York"," New York County",5452,0.45938309394867,0.38898045679303,0.101483400047092
36061018900,"Census Tract 189, New York County, New York"," New York County",12825,0.480300893276916,0.281805359661495,0.137846732487071
36061019000,"Census Tract 190, New York County, New York"," New York County",3194,0.51374370886566,0.357336430507162,0.0952380952380952
36061019100,"Census Tract 191, New York County, New York"," New York County",9545,0.435547327007637,0.435547327007637,0.0881740337884749
36061019200,"Census Tract 192, New York County, New York"," New York County",4066,0.597917366476318,0.269062814914343,0.0658380920389654
36061019300,"Census Tract 193, New York County, New York"," New York County",9327,0.498785818358426,0.364254492472074,0.0571879553181156
36061019400,"Census Tract 194, New York County, New York"," New York County",6861,0.575036075036075,0.289321789321789,0.0782828282828283
36061019500,"Census Tract 195, New York County, New York"," New York County",7608,0.448854275872398,0.443163097199341,0.0712895012730268
36061019600,"Census Tract 196, New York County, New York"," New York County",4327,0.586444267937517,0.240931956579296,0.0630129732592004
36061019701,"Census Tract 197.01, New York County, New York"," New York County",939,0.45740498034076,0.35910878112713,0.116644823066841
36061019702,"Census Tract 197.02, New York County, New York"," New York County",2127,0.633599202392822,0.244267198404786,0.084247258225324
