"GEOID","census_tract","borough","total_population","non_family"
36061016200,"Census Tract 162, New York County, New York"," New York County",9195,0.472493573264781
36061016300,"Census Tract 163, New York County, New York"," New York County",7101,0.632253005750131
36061016400,"Census Tract 164, New York County, New York"," New York County",6901,0.434665641813989
36061016500,"Census Tract 165, New York County, New York"," New York County",6760,0.510309278350515
36061016600,"Census Tract 166, New York County, New York"," New York County",7313,0.493342676944639
36061016700,"Census Tract 167, New York County, New York"," New York County",6468,0.536182158452901
36061016800,"Census Tract 168, New York County, New York"," New York County",4693,0.469750889679715
36061016900,"Census Tract 169, New York County, New York"," New York County",7864,0.610135970333745
36061017000,"Census Tract 170, New York County, New York"," New York County",7824,0.464909592399632
36061017100,"Census Tract 171, New York County, New York"," New York County",9135,0.603848706038487
36061017200,"Census Tract 172, New York County, New York"," New York County",5655,0.452347745234775
36061017300,"Census Tract 173, New York County, New York"," New York County",8486,0.542312276519666
36061017401,"Census Tract 174.01, New York County, New York"," New York County",4127,0.579574909279419
36061017402,"Census Tract 174.02, New York County, New York"," New York County",2309,0.501691093573844
36061017500,"Census Tract 175, New York County, New York"," New York County",10840,0.509746384405785
36061017700,"Census Tract 177, New York County, New York"," New York County",9522,0.522314049586777
36061017800,"Census Tract 178, New York County, New York"," New York County",3825,0.544560540872772
36061017900,"Census Tract 179, New York County, New York"," New York County",9064,0.587836359658718
36061018000,"Census Tract 180, New York County, New York"," New York County",8275,0.415236787920384
36061018100,"Census Tract 181, New York County, New York"," New York County",9008,0.52204869085898
36061018200,"Census Tract 182, New York County, New York"," New York County",7206,0.395200599925009
36061018300,"Census Tract 183, New York County, New York"," New York County",8232,0.583276216586703
36061018400,"Census Tract 184, New York County, New York"," New York County",7796,0.402777777777778
36061018500,"Census Tract 185, New York County, New York"," New York County",5174,0.637008153137185
36061018600,"Census Tract 186, New York County, New York"," New York County",7310,0.330339321357285
36061018700,"Census Tract 187, New York County, New York"," New York County",8310,0.562217762167587
36061018800,"Census Tract 188, New York County, New York"," New York County",5452,0.537859007832898
36061018900,"Census Tract 189, New York County, New York"," New York County",12825,0.472106412547151
36061019000,"Census Tract 190, New York County, New York"," New York County",3194,0.513828238719068
36061019100,"Census Tract 191, New York County, New York"," New York County",9545,0.590068787618229
36061019200,"Census Tract 192, New York County, New York"," New York County",4066,0.248868778280543
36061019300,"Census Tract 193, New York County, New York"," New York County",9327,0.578226014998707
36061019400,"Census Tract 194, New York County, New York"," New York County",6861,0.426790024135157
36061019500,"Census Tract 195, New York County, New York"," New York County",7608,0.500900360144058
36061019600,"Census Tract 196, New York County, New York"," New York County",4327,0.557741116751269
36061019701,"Census Tract 197.01, New York County, New York"," New York County",939,0.645833333333333
36061019702,"Census Tract 197.02, New York County, New York"," New York County",2127,0.649323621227888
36061019800,"Census Tract 198, New York County, New York"," New York County",2513,0.57531914893617
36061019900,"Census Tract 199, New York County, New York"," New York County",9722,0.616816816816817
36061020000,"Census Tract 200, New York County, New York"," New York County",3176,0.526119402985075
36061020101,"Census Tract 201.01, New York County, New York"," New York County",1807,0.541958041958042
36061020102,"Census Tract 201.02, New York County, New York"," New York County",4290,0.481934408004447
36061020300,"Census Tract 203, New York County, New York"," New York County",3142,0.63659793814433
36061020500,"Census Tract 205, New York County, New York"," New York County",5069,0.447916666666667
36061020600,"Census Tract 206, New York County, New York"," New York County",2949,0.624633431085044
36061020701,"Census Tract 207.01, New York County, New York"," New York County",3392,0.703506097560976
36061020800,"Census Tract 208, New York County, New York"," New York County",5320,0.471352912855079
36061020901,"Census Tract 209.01, New York County, New York"," New York County",4064,0.379935275080906
36061021000,"Census Tract 210, New York County, New York"," New York County",7084,0.453537658950114
36061021100,"Census Tract 211, New York County, New York"," New York County",10211,0.555933852140078
36061021200,"Census Tract 212, New York County, New York"," New York County",4412,0.719101123595506
36061021303,"Census Tract 213.03, New York County, New York"," New York County",6087,0.523765996343693
36061021400,"Census Tract 214, New York County, New York"," New York County",3007,0.767441860465116
36061021500,"Census Tract 215, New York County, New York"," New York County",3756,0.421369450714823
36061021600,"Census Tract 216, New York County, New York"," New York County",8413,0.565061322165719
36061021703,"Census Tract 217.03, New York County, New York"," New York County",8,0
36061021800,"Census Tract 218, New York County, New York"," New York County",7569,0.50862688713156
36061021900,"Census Tract 219, New York County, New York"," New York County",6401,0.317979197622585
36061022000,"Census Tract 220, New York County, New York"," New York County",5379,0.555152979066023
36061022102,"Census Tract 221.02, New York County, New York"," New York County",2351,0.594664371772806
36061022200,"Census Tract 222, New York County, New York"," New York County",3089,0.568519968676586
36061022301,"Census Tract 223.01, New York County, New York"," New York County",7967,0.410924369747899
36061022302,"Census Tract 223.02, New York County, New York"," New York County",3432,0.606274007682458
36061022400,"Census Tract 224, New York County, New York"," New York County",7962,0.312545587162655
36061022500,"Census Tract 225, New York County, New York"," New York County",10269,0.44332275742717
36061022600,"Census Tract 226, New York County, New York"," New York County",4235,0.501949860724234
36061022700,"Census Tract 227, New York County, New York"," New York County",5319,0.589391860996799
36061022800,"Census Tract 228, New York County, New York"," New York County",5814,0.510370069133794
36061022900,"Census Tract 229, New York County, New York"," New York County",8598,0.425362819626814
36061023000,"Census Tract 230, New York County, New York"," New York County",9259,0.569096538136786
36061023100,"Census Tract 231, New York County, New York"," New York County",6890,0.602491506228766
36061023200,"Census Tract 232, New York County, New York"," New York County",8370,0.462382445141066
36061023300,"Census Tract 233, New York County, New York"," New York County",6808,0.499608763693271
36061023400,"Census Tract 234, New York County, New York"," New York County",5225,0.589720468890893
36061023501,"Census Tract 235.01, New York County, New York"," New York County",6647,0.550898203592814
36061023502,"Census Tract 235.02, New York County, New York"," New York County",1840,0.562099871959027
36061023600,"Census Tract 236, New York County, New York"," New York County",7004,0.443059299191375
36061023700,"Census Tract 237, New York County, New York"," New York County",7450,0.492160611854685
36061023801,"Census Tract 238.01, New York County, New York"," New York County",9403,0.457700101317123
36061023802,"Census Tract 238.02, New York County, New York"," New York County",2380,0.577151335311573
36061023900,"Census Tract 239, New York County, New York"," New York County",2810,0.469971401334604
36061024000,"Census Tract 240, New York County, New York"," New York County",1688,NA
36061024100,"Census Tract 241, New York County, New York"," New York County",7911,0.53892596123292
36061024200,"Census Tract 242, New York County, New York"," New York County",3972,0.411964649898029
36061024301,"Census Tract 243.01, New York County, New York"," New York County",3926,0.502911208151383
36061024302,"Census Tract 243.02, New York County, New York"," New York County",7239,0.271520514883347
36061024500,"Census Tract 245, New York County, New York"," New York County",16231,0.364352331606218
36061024700,"Census Tract 247, New York County, New York"," New York County",7960,0.412438625204583
36061024900,"Census Tract 249, New York County, New York"," New York County",1324,0.398950131233596
36061025100,"Census Tract 251, New York County, New York"," New York County",2629,0.385359116022099
36061025300,"Census Tract 253, New York County, New York"," New York County",12189,0.448177083333333
36061025500,"Census Tract 255, New York County, New York"," New York County",5420,0.587518283764018
36061025700,"Census Tract 257, New York County, New York"," New York County",4446,0.411046511627907
36061025900,"Census Tract 259, New York County, New York"," New York County",4155,0.4996996996997
36061026100,"Census Tract 261, New York County, New York"," New York County",13496,0.283505154639175
36061026300,"Census Tract 263, New York County, New York"," New York County",9715,0.404720583130857
36061026500,"Census Tract 265, New York County, New York"," New York County",8056,0.458378378378378
36061026700,"Census Tract 267, New York County, New York"," New York County",2342,0.280210157618214
36061026900,"Census Tract 269, New York County, New York"," New York County",8651,0.342289719626168
36061027100,"Census Tract 271, New York County, New York"," New York County",9704,0.321052631578947
